rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0,tce_time0_err,tce_duration,tce_duration_err,av_training_set
5925,8874090,2,18.906300,1.808950000e-04,2.45497e+06,7.893050000e-03,3.6260,2.1900000e+00,PC
5926,8878187,1,3.032060,8.971880000e-06,2.45497e+06,1.853870000e-03,3.2810,7.4720000e-02,PC
5927,8978528,1,18.684800,4.670340000e-05,2.45497e+06,2.001600000e-03,3.7200,3.1470000e-01,PC
5928,9157030,1,24.909400,3.034730000e-04,2.45499e+06,9.580570000e-03,3.8780,6.0700000e-01,PC
5929,8959839,1,22.708200,1.092760000e-04,2.45497e+06,4.033610000e-03,3.4330,4.3960000e-01,PC
5930,8978528,2,7.416330,2.356410000e-05,2.45497e+06,2.420220000e-03,2.1290,3.3310000e-01,PC
5931,9008103,1,20.571800,1.705420000e-04,2.45498e+06,6.532760000e-03,3.7120,9.5750000e-01,PC
5932,9008220,1,9.391040,4.195510000e-06,2.45497e+06,3.695650000e-04,2.8360,3.0040000e-02,PC
5933,9027909,1,64.659600,7.936170000e-04,2.45500e+06,9.633100000e-03,7.8100,1.6980000e+00,PC
5934,9100484,1,8.750580,2.815990000e-05,2.45497e+06,2.742770000e-03,3.1100,2.9630000e-01,PC
5935,9100953,1,8.701780,7.480300000e-05,2.45497e+06,7.224490000e-03,3.1640,1.0520000e+00,PC
5936,9119458,1,11.530300,1.907010000e-05,2.45497e+06,1.335650000e-03,2.2300,3.2990000e-01,PC
5937,9205907,1,12.022900,2.402010000e-05,2.45497e+06,1.597530000e-03,1.2150,2.4150000e-01,PC
5938,8880123,1,46.716300,5.306910000e-04,2.45498e+06,9.443910000e-03,7.3620,1.3140000e+00,PC
5939,8905246,1,27.637100,4.376070000e-05,2.45498e+06,1.279630000e-03,1.7560,2.5210000e-01,PC
5940,8938937,1,37.108600,4.679620000e-04,2.45500e+06,1.080200000e-02,4.3220,1.6370000e+00,PC
5941,8962094,1,30.864400,5.475660000e-05,2.45498e+06,1.449470000e-03,2.8570,2.8040000e-01,PC
5942,9009036,1,6.762910,6.415900000e-05,2.45497e+06,7.060530000e-03,6.0900,1.9870000e-01,PC
5943,9085563,1,54.649500,9.602210000e-04,2.45501e+06,1.528910000e-02,8.5080,2.0580000e+00,PC
5944,9100953,2,44.985300,5.131220000e-04,2.45498e+06,1.056320000e-02,4.3010,1.3890000e+00,PC
5945,9205938,1,108.593000,9.042690000e-04,2.45501e+06,5.931800000e-03,8.0190,1.3770000e+00,PC
5946,9205938,2,199.671000,3.510740000e-03,2.45496e+06,1.559000000e-02,9.2860,1.6600000e+00,PC
5947,9229657,1,2.668310,8.241130000e-06,2.45496e+06,1.824660000e-03,2.4400,2.3060000e-01,PC
5948,8962094,2,9.360620,2.176660000e-05,2.45497e+06,1.846080000e-03,3.0740,1.4590000e-01,PC
5949,8962094,3,14.667200,5.314060000e-05,2.45498e+06,2.904370000e-03,3.7140,2.7560000e-01,PC
5950,8962094,4,68.161400,5.236730000e-04,2.45502e+06,5.660730000e-03,5.7770,7.9060000e-01,PC
5951,9009953,1,234.242000,2.163150000e-03,2.45504e+06,6.732490000e-03,11.3800,1.4890000e+00,PC
5952,9011825,1,37.333500,3.082260000e-04,2.45500e+06,7.231210000e-03,7.5740,7.1710000e-01,PC
5953,9086154,1,225.264000,2.710750000e-03,2.45506e+06,1.000060000e-02,15.3900,7.4330000e-01,PC
5954,9086251,1,6.892140,2.124210000e-05,2.45496e+06,2.346190000e-03,1.7530,8.6950000e-02,PC
5955,9101496,1,6.562280,1.519940000e-05,2.45497e+06,1.751220000e-03,3.9240,2.1770000e-01,PC
5956,9177629,1,5.604020,1.151760000e-05,2.45497e+06,1.363640000e-03,1.0900,8.5280000e-02,PC
5957,9230021,1,8.741970,6.629870000e-05,2.45497e+06,6.460040000e-03,4.1680,6.9030000e-01,PC
5958,9230021,2,15.828200,2.183450000e-04,2.45498e+06,1.210880000e-02,3.8490,6.0240000e-01,PC
5959,8845205,1,18.477600,1.399060000e-05,2.45498e+06,6.115670000e-04,2.0300,9.5880000e-02,PC
5960,8947520,1,0.968528,4.804930000e-06,2.45496e+06,9.101530000e-04,1.2470,4.8080000e-02,PC
5961,9011877,1,7.777090,5.326420000e-05,2.45497e+06,5.371520000e-03,3.1650,1.6150000e-01,PC
5962,9015738,1,13.933000,3.908450000e-05,2.45497e+06,2.240920000e-03,2.6100,3.7490000e-01,PC
5963,9030537,1,62.561200,2.507480000e-04,2.45501e+06,3.217570000e-03,5.4340,9.5630000e-01,PC
5964,9209624,1,6.791570,3.737640000e-05,2.45497e+06,4.130360000e-03,3.3210,1.7060000e-01,PC
5965,9209624,2,11.837700,9.419560000e-05,2.45498e+06,6.337170000e-03,3.2740,2.7550000e-01,PC
5966,9017682,1,11.305000,6.194270000e-05,2.45497e+06,4.377510000e-03,4.0030,6.1130000e-01,PC
5967,9031209,1,47.057000,1.651110000e-04,2.45499e+06,2.859790000e-03,5.4090,4.6960000e-01,PC
5968,9031703,1,9.333780,1.458880000e-04,2.45497e+06,1.255050000e-02,7.6820,4.2660000e-01,PC
5969,9092504,1,0.962850,3.494990000e-06,2.45497e+06,8.251590000e-04,1.4640,5.2290000e-02,PC
5970,9092504,2,6.460070,2.460600000e-05,2.45497e+06,2.860130000e-03,1.7640,2.3970000e-01,PC
5971,9139084,1,5.835980,2.528480000e-06,2.45497e+06,2.997600000e-04,2.0800,5.2690000e-02,PC
5972,9140402,1,2.494170,3.644210000e-06,2.45497e+06,8.280230000e-04,2.0950,7.3910000e-02,PC
5973,9141355,1,469.617000,6.963200000e-03,2.45526e+06,9.532170000e-03,11.8700,2.4750000e+00,PC
5974,9210387,1,5.906060,2.832110000e-05,2.45496e+06,3.574340000e-03,2.4090,2.5140000e-01,PC
5975,8883329,1,9.182460,5.290880000e-05,2.45497e+06,4.494240000e-03,4.3180,4.6190000e-01,PC
5976,8949925,1,13.251200,1.381850000e-04,2.45497e+06,8.987610000e-03,5.2300,7.5220000e-01,PC
5977,8949925,2,42.028500,8.127620000e-04,2.45497e+06,1.731940000e-02,8.3990,1.5360000e+00,PC
5978,8950568,1,8.305390,2.548570000e-05,2.45497e+06,2.346400000e-03,3.5080,3.8630000e-01,PC
5979,8950568,2,12.513600,5.392840000e-05,2.45497e+06,3.445390000e-03,4.4500,5.4060000e-01,PC
5980,9109857,1,1.791880,6.052680000e-06,2.45497e+06,1.239510000e-03,1.3020,4.7940000e-02,PC
5981,9141746,1,6.491690,1.639610000e-06,2.45497e+06,2.010460000e-04,4.3940,2.2930000e-02,PC
5982,8883329,2,14.613600,1.254870000e-04,2.45497e+06,6.928000000e-03,5.4220,3.0590000e-01,PC
5983,8883593,1,5.743470,6.415430000e-06,2.45497e+06,8.372080000e-04,3.4230,2.7970000e-01,PC
5984,8950568,3,25.214700,2.342120000e-04,2.45499e+06,7.606150000e-03,3.9360,7.7380000e-01,PC
5985,8950853,1,37.814600,1.313380000e-04,2.45497e+06,2.955670000e-03,8.6850,6.5190000e-01,PC
5986,8951205,1,4.950600,1.705600000e-05,2.45497e+06,2.434790000e-03,1.6880,2.3750000e-01,PC
5987,8972058,1,8.990880,9.853630000e-06,2.45497e+06,8.496190000e-04,4.1520,1.8430000e-01,PC
5988,8972058,2,2.403610,7.242600000e-06,2.45497e+06,1.436800000e-03,1.3530,8.1390000e-02,PC
5989,9019191,1,14.433300,5.817520000e-05,2.45498e+06,3.266560000e-03,1.9770,4.3860000e-01,PC
5990,9020114,1,3.484110,1.244200000e-05,2.45497e+06,2.136370000e-03,1.4200,1.4800000e-01,PC
5991,9020160,1,5.945040,6.122440000e-06,2.45497e+06,7.146850000e-04,2.7100,1.7130000e-01,PC
5992,9020160,2,17.738500,4.940970000e-05,2.45498e+06,2.236550000e-03,2.8780,3.6520000e-01,PC
5993,8884274,1,10.652800,4.725910000e-05,2.45497e+06,3.984590000e-03,2.8110,6.5390000e-01,PC
5994,8885643,1,3.401680,9.481730000e-06,2.45497e+06,1.731460000e-03,1.9760,1.0980000e-01,PC
5995,8951215,1,39.475800,1.287430000e-04,2.45497e+06,2.736720000e-03,2.5330,7.5460000e-01,PC
5996,9020160,3,9.939640,3.920590000e-05,2.45496e+06,3.027180000e-03,2.9350,2.1300000e-01,PC
5997,9034103,1,7.139660,2.687940000e-05,2.45497e+06,2.920540000e-03,3.9190,6.2050000e-01,PC
5998,9093086,1,9.704210,7.007330000e-05,2.45497e+06,5.668570000e-03,3.3280,2.9710000e-01,PC
5999,9111849,1,63.072900,1.715750000e-04,2.45502e+06,2.285770000e-03,5.3610,3.3430000e-01,PC
6000,9145861,1,42.293500,6.106490000e-04,2.45497e+06,1.227730000e-02,17.1600,6.6970000e-01,PC
6001,9214942,1,18.754600,5.400340000e-05,2.45497e+06,2.299390000e-03,3.1900,4.1900000e-01,PC
6002,8890150,1,34.989800,2.840500000e-04,2.45498e+06,6.641550000e-03,4.1970,1.1820000e+00,PC
6003,8890150,2,7.054290,3.540050000e-05,2.45497e+06,3.811810000e-03,1.8210,9.2040000e-01,PC
6004,9112931,1,10.712500,3.309410000e-05,2.45497e+06,2.613710000e-03,2.6160,3.6540000e-01,PC
6005,9146018,1,9.926730,1.104330000e-05,2.45497e+06,8.937780000e-04,3.8410,1.7370000e-01,PC
6006,9146018,2,21.223500,4.832410000e-05,2.45498e+06,1.871320000e-03,4.9890,2.5250000e-01,PC
6007,9146018,3,6.470280,3.483020000e-05,2.45497e+06,4.082060000e-03,3.2000,1.7560000e-01,PC
6008,9216775,1,3.917910,2.159130000e-05,2.45497e+06,3.709380000e-03,2.4010,1.5490000e-01,PC
6009,8890783,1,58.362000,3.558740000e-05,2.45497e+06,4.876580000e-04,6.4200,5.4190000e-02,PC
6010,8890783,2,5.350170,3.864460000e-06,2.45496e+06,5.159860000e-04,2.3440,1.4330000e-01,PC
6011,8890924,1,26.656600,1.959980000e-04,2.45496e+06,6.215880000e-03,4.9800,5.3590000e-01,PC
6012,8890924,2,4.441020,6.762890000e-05,2.45497e+06,1.036740000e-02,8.8080,1.9520000e+00,PC
6013,8973129,1,24.173700,1.258370000e-04,2.45497e+06,4.144100000e-03,3.4560,3.8340000e-01,PC
6014,9002278,1,18.164100,1.753410000e-05,2.45498e+06,7.880880000e-04,2.9440,1.7110000e-01,PC
6015,9002278,2,5.714890,5.531700000e-06,2.45497e+06,7.036250000e-04,2.3430,9.1290000e-02,PC
6016,9044228,1,0.934887,1.680900000e-06,2.45496e+06,3.578350000e-04,1.3690,3.1350000e-02,PC
6017,9070666,1,2.997920,1.909930000e-05,2.45496e+06,3.942100000e-03,4.3440,6.5090000e-01,PC
6018,9147012,1,116.452000,1.730420000e-03,2.45500e+06,1.648110000e-02,16.2800,1.4460000e+00,PC
6019,8866102,1,17.833700,1.126030000e-05,2.45498e+06,4.935010000e-04,4.8710,4.7620000e-02,PC
6020,8866137,1,33.417800,1.721060000e-04,2.45499e+06,4.144020000e-03,4.7240,2.8500000e-01,PC
6021,9002278,3,122.386000,4.486130000e-04,2.45498e+06,2.747760000e-03,7.3110,4.2460000e-01,PC
6022,9002278,4,267.283000,4.311170000e-03,2.45516e+06,1.179260000e-02,7.6860,1.6200000e+00,PC
6023,9002278,5,12.442000,1.227370000e-04,2.45497e+06,7.956270000e-03,3.5720,2.8220000e-01,PC
6024,9002538,1,4.960550,2.934740000e-05,2.45497e+06,4.297360000e-03,3.0190,1.1870000e-01,PC
6025,9021075,1,7.281110,5.403480000e-05,2.45497e+06,6.050030000e-03,2.5940,4.7020000e-01,PC
6026,9022166,1,26.847600,1.731780000e-04,2.45498e+06,5.595700000e-03,10.0700,4.6330000e-01,PC
6027,9071593,1,32.563400,2.009160000e-04,2.45500e+06,5.093660000e-03,5.2980,1.1770000e+00,PC
6028,9071593,2,59.280200,8.730440000e-04,2.45498e+06,1.288360000e-02,6.2990,1.9750000e+00,PC
6029,9221517,1,0.769843,4.350670000e-06,2.45496e+06,8.286880000e-04,1.2570,1.3700000e-01,PC
6030,9221528,1,16.295400,1.815910000e-04,2.45498e+06,9.950120000e-03,4.9450,8.1610000e-01,PC
6031,8891684,1,374.874000,5.377130000e-03,2.45532e+06,6.760130000e-03,10.4300,1.0650000e+00,PC
6032,8892157,1,3.730870,1.242340000e-05,2.45497e+06,2.239370000e-03,2.8470,1.6720000e-01,PC
6033,8892303,1,5.424760,2.660950000e-06,2.45497e+06,3.664000000e-04,1.1650,1.1530000e-01,PC
6034,8956206,1,6.179980,1.252340000e-05,2.45497e+06,1.454410000e-03,2.2310,3.5800000e-01,PC
6035,9002538,2,6.883090,3.336930000e-05,2.45497e+06,3.578700000e-03,1.7800,9.7320000e-02,PC
6036,9003401,1,21.103300,7.223210000e-05,2.45498e+06,2.887340000e-03,2.0370,1.2020000e-01,PC
6037,9022166,2,72.383200,6.516830000e-04,2.45501e+06,7.191530000e-03,8.1630,5.8150000e-01,PC
6038,9072190,1,49.101200,2.062760000e-04,2.45497e+06,3.659460000e-03,6.4070,5.2330000e-01,PC
6039,9115800,1,4.454190,2.993420000e-07,2.45497e+06,4.619510000e-05,2.4090,8.4350000e-03,PC
6040,9166700,1,264.464000,6.153040000e-04,2.45497e+06,2.131900000e-03,6.7590,2.0390000e-01,PC
6041,9244508,1,40.528800,2.937010000e-04,2.45500e+06,5.975160000e-03,10.4400,1.2220000e+00,PC
6042,8956206,2,99.673600,3.351090000e-04,2.45505e+06,2.357640000e-03,0.8824,3.0000000e-01,PC
6043,9006186,1,5.452970,1.114850000e-05,2.45497e+06,1.472570000e-03,2.0970,6.3750000e-02,PC
6044,9072639,1,1.182840,8.287560000e-06,2.45496e+06,2.682820000e-03,2.9100,4.3060000e-01,PC
6045,9150827,1,14.534200,4.560700000e-05,2.45498e+06,2.439210000e-03,3.2260,2.2120000e-01,PC
6046,9166862,1,3.855600,2.394890000e-07,2.45497e+06,4.216930000e-05,3.2110,8.9040000e-03,PC
6047,9183378,1,3.385590,1.161360000e-05,2.45497e+06,2.111620000e-03,1.9420,1.0390000e-01,PC
6048,9225395,1,81.314700,6.163990000e-04,2.45501e+06,5.351510000e-03,6.0610,6.6490000e-01,PC
6049,9244756,1,16.343600,5.373360000e-05,2.45498e+06,2.666150000e-03,5.3630,5.4930000e-01,PC
6050,8894646,1,3.555600,1.800280000e-05,2.45497e+06,3.374420000e-03,3.2320,1.3490000e-01,PC
6051,8934103,1,175.139000,2.273890000e-03,2.45513e+06,9.615850000e-03,10.7800,2.0490000e+00,PC
6052,8934103,2,77.788500,1.666380000e-03,2.45502e+06,1.801130000e-02,7.5860,1.8580000e+00,PC
6053,8958035,1,7.981190,7.946990000e-07,2.45497e+06,7.704190000e-05,1.8000,9.9560000e-03,PC
6054,9006186,2,3.266650,8.917940000e-06,2.45497e+06,1.650940000e-03,2.1210,6.2040000e-02,PC
6055,9006186,3,4.272250,1.481330000e-05,2.45497e+06,2.382640000e-03,2.1920,7.7770000e-02,PC
6056,9006186,4,2.192500,1.490190000e-05,2.45497e+06,3.363960000e-03,2.0690,1.8050000e-01,PC
6057,9006449,1,12.645100,7.829350000e-05,2.45497e+06,5.030950000e-03,8.5270,3.7840000e-01,PC
6058,9047416,1,9.014740,4.269820000e-05,2.45497e+06,5.883550000e-03,3.2100,1.0550000e+00,PC
6059,9076513,1,2.437000,4.803340000e-06,2.45496e+06,1.158010000e-03,3.1210,5.4880000e-02,PC
6060,9117416,1,20.034700,1.379290000e-04,2.45498e+06,5.631640000e-03,6.6200,4.0280000e-01,PC
6061,9117416,2,3.157190,1.657760000e-05,2.45496e+06,3.381500000e-03,3.5100,1.4720000e-01,PC
6062,9153570,1,3.813730,1.546440000e-05,2.45497e+06,2.536220000e-03,1.9490,6.2290000e-01,PC
6063,9153823,1,1.444490,1.983300000e-06,2.45497e+06,3.307410000e-04,1.5170,8.1600000e-02,PC
6064,8873090,1,10.164800,8.835220000e-05,2.45497e+06,6.691670000e-03,6.0670,1.6990000e-01,PC
6065,8895758,1,0.968940,8.731290000e-06,2.45497e+06,2.333500000e-03,1.6960,2.5340000e-01,PC
6066,8934495,1,4.592390,3.513770000e-06,2.45497e+06,5.344360000e-04,2.4220,1.4370000e-01,PC
6067,8935810,1,6.230350,8.484850000e-06,2.45497e+06,9.986900000e-04,1.5990,3.3210000e-01,PC
6068,9006449,2,21.526200,1.930710000e-04,2.45497e+06,7.301500000e-03,8.2250,7.1490000e-01,PC
6069,9006449,3,33.884100,3.245620000e-04,2.45499e+06,7.768710000e-03,5.5830,1.3270000e+00,PC
6070,9025971,1,141.242000,1.511980000e-04,2.45509e+06,9.312100000e-04,6.7590,7.5730000e-02,PC
6071,10271806,1,5.925000,5.478640000e-06,2.45497e+06,6.786110000e-04,2.6450,2.3860000e-01,PC
6072,10290666,1,5.458500,8.091420000e-06,2.45497e+06,1.043290000e-03,3.9620,1.0550000e-01,PC
6073,10337517,1,7.053950,6.684360000e-06,2.45497e+06,6.907570000e-04,1.5980,5.5950000e-02,PC
6074,10354039,1,64.617400,1.766340000e-04,2.45500e+06,2.305160000e-03,5.7140,1.4870000e-01,PC
6075,10489206,1,4.164380,1.474360000e-06,2.45497e+06,2.274760000e-04,1.8070,8.5310000e-02,PC
6076,10489206,2,5.774390,2.186070000e-05,2.45497e+06,2.600420000e-03,1.9240,6.7520000e-01,PC
6077,10019065,1,52.629800,2.979350000e-04,2.45499e+06,4.693840000e-03,6.3590,4.6660000e-01,PC
6078,10019399,1,11.805700,2.219010000e-06,2.45497e+06,1.488270000e-04,1.4850,2.9870000e-02,PC
6079,10019643,1,21.347300,5.021750000e-05,2.45498e+06,1.984920000e-03,4.0390,2.3290000e-01,PC
6080,10080248,1,14.878400,1.189260000e-04,2.45498e+06,6.439290000e-03,7.2550,9.6770000e-01,PC
6081,10118816,1,7.717910,3.590870000e-05,2.45497e+06,3.600250000e-03,2.1040,3.7330000e-01,PC
6082,10120548,1,8.830380,7.325310000e-05,2.45497e+06,6.633980000e-03,3.0640,5.6330000e-01,PC
6083,10141900,4,9.655050,7.836230000e-05,2.45497e+06,6.567550000e-03,3.0660,1.0800000e+00,PC
6084,10146103,1,7.580570,6.902860000e-05,2.45497e+06,7.059780000e-03,3.2810,3.6590000e-01,PC
6085,10166274,3,28.464500,8.389350000e-05,2.45499e+06,2.273640000e-03,2.8290,7.7350000e-01,PC
6086,10212441,1,15.044800,9.396220000e-05,2.45497e+06,5.030770000e-03,5.7890,3.1470000e-01,PC
6087,10213902,1,59.622300,2.839710000e-04,2.45497e+06,4.098890000e-03,6.6840,4.6200000e-01,PC
6088,10271806,2,11.349400,2.110610000e-05,2.45497e+06,1.472780000e-03,3.1360,4.1800000e-01,PC
6089,10271806,3,3.132960,7.572770000e-06,2.45497e+06,1.435700000e-03,2.2160,1.6680000e-01,PC
6090,10271806,4,18.643500,6.843490000e-05,2.45497e+06,2.879490000e-03,1.7350,2.9520000e-01,PC
6091,10290666,2,6.866570,6.360250000e-05,2.45497e+06,6.791910000e-03,3.8140,2.0320000e-01,PC
6092,10291589,1,7.087570,5.983530000e-05,2.45497e+06,6.198700000e-03,3.4400,5.0760000e-01,PC
6093,10337517,2,4.292680,2.854860000e-05,2.45497e+06,4.577620000e-03,2.5100,1.4880000e-01,PC
6094,10358759,1,10.339300,2.304750000e-05,2.45497e+06,1.677290000e-03,3.1460,5.4730000e-01,PC
6095,10471515,1,3.784810,1.875280000e-05,2.45497e+06,3.256480000e-03,3.2500,1.1040000e-01,PC
6096,9992325,1,24.086200,9.497190000e-05,2.45498e+06,2.935960000e-03,2.1560,5.8410000e-01,PC
6097,9993683,1,29.937100,2.971420000e-04,2.45498e+06,8.327190000e-03,4.5400,9.8610000e-01,PC
6098,10019643,2,7.811090,4.716500000e-05,2.45497e+06,4.772450000e-03,3.1720,1.6900000e-01,PC
6099,10019708,1,3.268700,1.987050000e-07,2.45497e+06,3.930220000e-05,3.4850,8.2320000e-03,PC
6100,10019763,1,32.504600,1.561710000e-05,2.45497e+06,4.337490000e-04,2.5010,3.0130000e-02,PC
6101,10122255,1,27.665300,1.192650000e-04,2.45498e+06,3.490450000e-03,6.6260,7.9720000e-01,PC
6102,10187017,1,16.145700,6.506280000e-06,2.45497e+06,3.474220000e-04,3.8110,4.4240000e-02,PC
6103,10187017,2,10.311700,1.074460000e-05,2.45497e+06,8.466060000e-04,3.1700,4.4770000e-02,PC
6104,10187017,3,27.453800,9.657770000e-05,2.45498e+06,3.136870000e-03,3.7440,8.7170000e-02,PC
6105,10214162,1,17.423900,7.201900000e-05,2.45498e+06,3.652240000e-03,4.2060,6.7410000e-01,PC
6106,10272442,1,24.543500,7.571260000e-05,2.45497e+06,2.559540000e-03,7.3610,4.7800000e-01,PC
6107,10272442,2,70.277900,4.403280000e-04,2.45498e+06,4.740140000e-03,2.3610,7.4660000e-01,PC
6108,10272640,1,3.770550,4.021390000e-07,2.45497e+06,7.351380000e-05,3.8070,1.4460000e-02,PC
6109,10358759,2,13.286800,6.158800000e-05,2.45497e+06,3.759780000e-03,5.0490,2.7560000e-01,PC
6110,10471621,1,10.271300,5.051060000e-05,2.45497e+06,3.924340000e-03,3.0240,5.8300000e-01,PC
6111,9995402,1,3.575540,1.492720000e-05,2.45497e+06,2.680820000e-03,2.3860,9.7200000e-02,PC
6112,9995771,1,25.433700,3.375320000e-04,2.45498e+06,1.220490000e-02,6.5420,1.6500000e+00,PC
6113,9995771,2,15.061700,2.338970000e-04,2.45497e+06,1.351450000e-02,6.3050,1.0210000e+00,PC
6114,10122538,1,20.956900,1.520030000e-04,2.45497e+06,8.116320000e-03,3.5130,8.4680000e-01,PC
6115,10122538,2,12.285500,6.388040000e-05,2.45496e+06,5.724850000e-03,3.0470,7.9000000e-01,PC
6116,10122538,3,5.536050,1.431870000e-05,2.45496e+06,2.409930000e-03,2.0140,5.9480000e-01,PC
6117,10122538,4,37.633600,5.466240000e-04,2.45499e+06,1.639860000e-02,5.4530,4.1600000e-01,PC
6118,10149023,1,9.956430,3.092590000e-05,2.45497e+06,2.513500000e-03,3.7340,6.5480000e-01,PC
6119,10153011,1,83.097100,9.188970000e-05,2.45500e+06,9.271100000e-04,9.1620,6.3420000e-02,PC
6120,10187017,4,7.071340,2.242150000e-05,2.45497e+06,2.521680000e-03,2.7960,6.7390000e-02,PC
6121,10187017,5,5.286950,2.136110000e-05,2.45497e+06,2.981770000e-03,2.7020,8.6050000e-02,PC
6122,10187159,1,7.964330,8.505840000e-06,2.45497e+06,8.039120000e-04,1.4960,7.3050000e-02,PC
6123,10252275,1,14.863900,6.898370000e-05,2.45498e+06,3.593890000e-03,2.2750,1.9310000e-01,PC
6124,10340423,1,18.794200,4.976720000e-05,2.45497e+06,2.139480000e-03,3.7170,1.9700000e-01,PC
6125,10340423,2,6.738990,2.445130000e-05,2.45497e+06,2.781390000e-03,2.8440,4.3490000e-01,PC
6126,10360722,1,163.691000,1.327770000e-03,2.45507e+06,5.646410000e-03,7.2750,1.0560000e+00,PC
6127,10453588,1,68.885900,4.811010000e-04,2.45499e+06,5.890600000e-03,6.0740,6.9690000e-01,PC
6128,10454313,1,4.221620,3.901150000e-06,2.45497e+06,6.531640000e-04,2.9320,1.5390000e-01,PC
6129,10022908,1,6.991310,1.394560000e-05,2.45497e+06,1.458180000e-03,2.1640,9.4520000e-02,PC
6130,10024051,1,0.577360,3.090670000e-06,2.45496e+06,4.898450000e-04,1.0540,6.2150000e-02,PC
6131,10055126,1,9.176140,3.170130000e-05,2.45497e+06,2.751870000e-03,4.2890,2.7910000e-01,PC
6132,10055126,2,19.738300,1.599500000e-04,2.45497e+06,6.688350000e-03,4.9300,8.1020000e-01,PC
6133,10055126,3,232.035000,3.769670000e-03,2.45510e+06,1.164690000e-02,11.7200,1.6730000e+00,PC
6134,10083325,1,6.132860,3.319170000e-05,2.45497e+06,3.901480000e-03,1.4730,1.1330000e-01,PC
6135,10153855,1,1.063790,2.683710000e-06,2.45496e+06,4.831800000e-04,1.0940,2.5120000e-02,PC
6136,10189546,1,24.614800,2.975180000e-05,2.45498e+06,9.902700000e-04,2.6590,2.8260000e-01,PC
6137,10252275,2,5.652390,2.461870000e-05,2.45497e+06,3.112990000e-03,1.9830,1.4560000e-01,PC
6138,10253547,1,59.980500,4.451620000e-04,2.45501e+06,5.915900000e-03,7.0510,8.1190000e-01,PC
6139,10253547,2,25.745900,2.503440000e-04,2.45497e+06,7.777740000e-03,7.0890,6.2890000e-01,PC
6140,10363115,1,59.362400,3.817140000e-04,2.45502e+06,4.855450000e-03,14.1400,3.9980000e-01,PC
6141,10407482,1,6.305610,3.053020000e-05,2.45496e+06,3.825320000e-03,2.4980,2.4630000e-01,PC
6142,10454632,1,20.160300,5.067640000e-05,2.45498e+06,2.040660000e-03,3.6100,1.3860000e-01,PC
6143,10460984,1,10.945700,1.753390000e-05,2.45497e+06,1.280300000e-03,3.2170,2.0280000e-01,PC
6144,10460984,2,28.986900,9.754140000e-05,2.45497e+06,2.745260000e-03,3.4970,3.5780000e-01,PC
6145,10480915,1,19.585500,3.615380000e-05,2.45497e+06,1.479150000e-03,1.3680,1.1370000e-01,PC
6146,10000941,1,3.504740,1.126990000e-05,2.45497e+06,1.997920000e-03,1.9660,7.1990000e-02,PC
6147,10024701,1,14.375000,3.947250000e-05,2.45497e+06,2.248520000e-03,2.9170,1.7650000e-01,PC
6148,10154388,1,12.062200,2.723240000e-05,2.45497e+06,1.708830000e-03,2.0700,1.3850000e-01,PC
6149,10189546,2,42.949500,1.478840000e-04,2.45499e+06,2.885890000e-03,5.6200,3.5610000e-01,PC
6150,10189546,3,117.040000,1.174830000e-03,2.45508e+06,7.144290000e-03,6.8570,8.2150000e-01,PC
6151,10190075,1,11.191600,6.810320000e-05,2.45497e+06,4.781010000e-03,2.1010,2.4860000e-01,PC
6152,10318874,1,2.508060,3.751770000e-07,2.45497e+06,6.208880000e-05,1.1240,2.6140000e-02,PC
6153,10460984,3,94.886300,7.758480000e-04,2.45505e+06,6.174330000e-03,6.2400,3.7810000e-01,PC
6154,10460984,4,5.035030,1.446290000e-05,2.45497e+06,1.983830000e-03,1.7380,4.2440000e-01,PC
6155,10001368,1,4.768280,9.353000000e-06,2.45497e+06,1.758410000e-03,3.3170,2.0850000e-01,PC
6156,10026502,1,101.952000,1.297040000e-03,2.45504e+06,9.155390000e-03,5.9530,8.5720000e-01,PC
6157,10057494,1,2.418100,7.946680000e-06,2.45497e+06,1.626300000e-03,2.2280,5.9170000e-02,PC
6158,10059645,1,6.494430,2.172110000e-05,2.45497e+06,2.594910000e-03,2.1030,3.3170000e-01,PC
6159,10063208,1,9.328090,7.122670000e-05,2.45497e+06,6.078490000e-03,4.1470,4.3960000e-01,PC
6160,10190777,1,1.411220,1.289380000e-06,2.45497e+06,2.562900000e-04,1.2990,1.7130000e-02,PC
6161,10319385,1,0.689178,6.779400000e-06,2.45496e+06,1.260400000e-03,1.1460,1.0940000e-01,PC
6162,10482160,1,7.343710,1.092250000e-05,2.45497e+06,1.046020000e-03,1.1560,9.8130000e-02,PC
6163,10002866,1,3.937000,2.242700000e-06,2.45497e+06,3.623320000e-04,1.7930,1.1150000e-01,PC
6164,10002866,2,10.088800,6.164860000e-06,2.45497e+06,4.799660000e-04,1.4920,1.4360000e-01,PC
6165,10002866,3,28.081900,4.304030000e-05,2.45497e+06,1.260860000e-03,4.6060,2.2070000e-01,PC
